trader,total_volume,total_score,top_percentile,trade_count,wallet_rank,label
0xd2ac2fdff7047abd6bf996901883d5b69bccd477,4828.738223,33.62943239165313,8.772226805521827,19,32907,
0xfac63358d497c19da1e56e3fddf38f8415c16849,4828.606061,112.20181070649117,26.37540723522824,10,21123,
0x96696097be6e0b5ffbda3017aaf77e2a5c5a832a,4828,0,0,2,47414,
0x7e418bf276b3462235a09c51fa8dda146b5aca06,4827.913449,51.171314355815326,9.110512994911364,49,32643,
0x9cd36bab9bdcbf2addd27f01e644b39f50844db9,4827.793096,41.03026903360235,26.489474044301275,8,20795,
0xe61ffbd01479b3074ed481562ec7cefcf62ddd2d,4827.077905,75.10667245854681,50.45012417583799,7,5221,
0xd6b6c13bf0617298be70df7d9d951462a50baf8b,4826.37066,31.78591651352399,9.473661746262854,6,32384,
0xc419814de620c0b006da42a18f8905bddd925bb5,4826.261555,60.305309703303024,29.73136467125378,11,14787,
0x176107e5be9e3a0d6f1bbbb6a1bfbd1986de05ca,4826.25,57.24730099158181,41.22743019576539,2,7604,
0x853212cd809da6acc458021c106af749b7aa738b,4825.8421,114.04703737692589,29.695999083813035,7,14851,
0x44db41a019a5c1e962e894464b151cc1cb3f5269,4825.6951,657.1027962452339,26.478680566728965,30,20830,
0xd2c294063b545efed2efdffac7fce64170631079,4825.57,161.40412695866507,46.83217089747461,5,6329,
0xd8b0989b938878322a6ede9ca862383689b20326,4825.377,112.9336329740869,55.29623035930876,5,3542,
0xb73eec3baf405f8246e9847d3792e0b7454c975e,4824.88,111.24979038203689,32.77062523100817,14,11647,
0x06ef202e848f02e021940418293105fedda4f4d4,4824.490446,23.11170738912394,9.962104912679703,12,32047,
0x8d65007c6b4ef815161ecaa2b2fb8760a65a71c5,4823.505198,17.322834873622917,5.165257594790391,7,36508,
0xc2d3d5c99a0d5db32004c29b28f4da29760cd207,4823.306495,11.520797187158031,4.252662197380239,8,37877,
0xbc8382c534f35b20f65a1de15b20e6ae6d113564,4823.190297,69.84229204802095,28.446079488469337,8,16777,
0x6de629b2cdd62c439a79dfb3f41db556b5f28692,4822.13593,19.961166674929736,6.849910069849878,6,34524,
0xa38bbbf02108043afbde1539d95cec42e9e4d9f2,4821.719987,54.33451095975332,27.167255487794797,4,19173,
0x05d32667397f5c3467cfbe79959c30d549fc5d2c,4820.5913980000005,9.361611480164447,1.347967802446778,21,44231,
0x20edc5bf5ac3600a1f42104b96323751f07313a6,4820.38446,190.24308926201846,41.814210889860334,6,7437,
0x1d7907073fc9bad2fa9226c0c16312d71fc97b50,4820.188999999999,157.48140106262088,31.68513665244953,5,12594,
0xc19b1f836fcf02ecd9dae765e2135a76ee710483,4820.134432000001,84.01253191026433,26.036708210757986,10,22113,
0x0718289a432f98cd81df3c9968bfdffbfc85bf28,4819.656386000001,130.11130790719778,33.488759982493484,6,11103,
0xe5a6b5e3d911edab5426e53f4ae3a23fbbb12156,4819.012072,26.475186321851943,6.7315385513632116,10,34655,
0x54f2fab01471b41048433cebedc23239803d55d9,4818.4800000000005,52.65857867499005,25.4392795944151,20,24539,
0x022e626e7a8de2603fd771e7c91e0251ee1ef9f5,4818.079997,52.92924910653798,49.58229562158575,3,5879,
0xe961cb621dcf5da5dd0a885e07f078005ba689d7,4818.0599999999995,17.844220622390772,17.844220622390772,2,28949,
0x173314380de52766200850634f85a1b7a88b9411,4817.28445,44.14361032364303,25.896824930336184,21,22621,
0x970ab1bd5d88b0851e6bd160d0605589e92b2d78,4817.219994,165.94066683673447,91.08196573493723,2,1099,
0x2938916bc4009581677a9451fe3ac30d811bf251,4816.755393,0,0,14,47414,
0x546b4e26fcbc9530953ba09f3deb3f8da6a00405,4816.060198,5.918701872739278,1.7314010066447356,9,43214,
0xe54d29ff5184dc930ba6ccbe59c67a9b1060fea1,4816,41.35481463159931,41.35481463159931,1,7575,
0xaba4b8a0a8e308ae7652d300033d5b266de9a4fb,4815.875418,84.93197535957216,32.872327033981016,15,11575,
0xb59701cdd57d0dda2f4b21ff09581abc0d5b2949,4815.608208,37.65534172873152,28.54609437935464,8,16576,
0xbad5892adfb23f866c846ebb91da590b2023174b,4815.145358000001,139.28224202930448,37.137394789579155,11,8948,
0xd3302458ff8575ce335a26483f55bcfab188b01b,4815.032231,21.080721551263135,4.688822145806679,10,37170,
0x7947e49e076dcf8834db64998ee89d7218aa3dc0,4815.019998,0,0,2,47414,
0x1ecdd296823ad4a165ce16519c3d6527690cf83b,4814.654977,22.570341141466642,4.141868000458279,10,38045,
0xedffdd973b06a00a3444ed8cb14ad0d81ce4b037,4814.52,0,0,2,47414,
0x92708a5336972e664ea17c19e8781edc71ab7c9e,4814.152182,21.693187954435395,7.360801101050345,16,34029,
0x657d4c6a0b8eea2a072cb4fcb302f81586c90343,4814.105998,111.41140090884427,75.80483576246915,5,1835,
0xbe79267bd686474fd9bd51a30ea7d44ee8851903,4814.0399,416.5055711154616,29.001349453253102,18,15899,
0x534a40a7fbfa006f7a58e5423960dd07b1460575,4813.764912000001,19.518813994224523,5.67410630620004,14,35856,
0x848296b7ad6cb6ab547aef34fd0d186eee3a5f99,4813.576792,304.9377919646131,25.612042019400572,14,23772,
0xade7ecb65f7b57620e0f00b5ff7e7be38c412b4b,4812.968498,33.07669727141198,27.54911453072257,5,18414,
0xd886e75f14699e6f63f2660eaddc0a2f1ec91746,4812.0705,13.887469568979597,8.346866473954776,3,33190,
0xa88be9b92fdf31c916206facd4a7f5d90db5976c,4812.0194,7.330148400960242,4.707757792136551,2,37140,
0x35e15df6f28c1a10057d9db0b8f409cb3488fcc4,4811.80845,14.294418503257143,3.901380565470712,21,38472,
0x3b0adbf63c3a9f946ff81bde523d0626f8f6d8ca,4811.779992,32.55769894216847,32.55769894216847,4,11802,
0x5b177168ce9b738a490102ecb2087a6509923e08,4811.1900000000005,76.48728881797147,25.52718679185382,4,24149,
0x023eaecbe175b6c2abadb610a9b5558d0b373f35,4811.079993,2.5817001046718153,1.3905752546495482,4,44122,
0x6596a6c61b081ba6ed0607cd5f4fad3b0a40b501,4810.540816000001,35.74892741590039,28.270160038059288,5,17061,
0xd66ba17ae0f4817a4fba508ae38c2b34442f1220,4810.417246,7.907168741772968,4.103943056124535,6,38106,
0x3fc452c596b629130c45f8f7bd9080c98aacb135,4809.93711,15.533612868899919,5.483370440696763,5,36100,
0x3542da2f6cbcf1bf2dc4439e572a99b601014e2b,4809.9246,7.56036327894452,7.56036327894452,4,33839,
0xf3c5cb0a2b67ad4b97d1f7fce6427666b9a34d7a,4809.737768,68.7739106915239,18.519517792443065,27,28778,
0x12edbbb17a4ae454023319769a8bb06d0d58726a,4809.670164,0,0,3,47414,
0x9d0e4b417a6a4b9f817ce7055891ae05c2c06ebf,4809.4988459999995,21.424576860791518,13.196605700027812,27,30437,
0xbeccf1ec86abb15649df4d4023821f2f557ff560,4809.45871,250.51814064544743,18.86632519358613,135,28686,
0xc9b11ce769c4011dee73557ba28960746dfe9e65,4809.138582,167.03439014278828,28.510474163523018,14,16642,
0x0c2239b1c592e98026542bb25f673448f86dd8cc,4809.030000000001,66.78582637196448,36.43840622286709,9,9269,
0x11008de29bdc272922e2386db00d4df2a7bd7775,4808.479995,37.06710585436794,37.06710585436794,1,8967,
0xc8d995403eb4824602d3c8dc1c5e093abc8e8afd,4808.301460999999,45.63363925250724,32.082419773165846,6,12194,
0xb5fa427cd1c69166f2dd24b97a8f34092c2ca7c1,4808.009689,0,0,15,47414,
0x0ba48740fd20f960e3e030a0026eae91453ac08b,4807.41435,8.329169373988133,4.339414573168462,14,37741,
0xb7afd2cf4ca22639c9a1f55336fed363fce2223b,4807.318,76.73572578385571,25.580851516717313,3,23901,
0x951712c591b9982c667620b43cb4cb4ad95f147a,4806.537676,27.15499420319502,13.092160642633536,5,30474,
0x24167f4de858e2b299f95c05e8413950610d6e91,4805.762777000001,35.51004971492719,26.527522888575678,22,20689,
0xcf7e68ce8c4f30eb2abc6b33320e8f4e2b2b35b7,4805.646472,108.12798751536342,15.05,77,29709,
0xd67548e160a13fbbb4f53e38c5f5892f2319153d,4804.1603,25.78820041016706,4.917340408443633,12,36852,
0x163acb229897fd6a4b31b1680d6b6bd318566388,4803.850568,11.336189884513118,3.961882476530249,17,38365,
0xcbb7cb70749a462557b58277c26e2646fbfa98bd,4803.771497,28.523343091095573,25.55490341667454,4,24014,
0xd2212bdaf1c7a964dd777cbcea79a2de8ad2bc06,4803.221124,10.497287039558215,1.9581455221182968,15,42645,
0x4c8ec0887952ccffe938e047a70d3b9d9ed328df,4803.21407,13.590514038779745,3.68787668066687,22,38862,
0xb14340c57f2d921a270781a24e365726d228e991,4802.590589,46.324478401378585,10.101603375240607,35,31977,
0x900e3c7bc26b51dfd607cd152e8ffadbe11aa4d3,4802.50082,14.161036439551433,7.610822268998486,6,33779,
0xa98842c4fde7188f6ea20f2dd48c69e8f92fed6f,4802.393926,0,0,14,47414,
0x24322ef5d1af92a37cdd4a2dfc764b42905e4d4a,4801.822298,8.080572160456473,3.198157967918105,7,39862,
0xb57858e3354b7ea9459bfabe7850f683cb1af5bf,4801.0866,5.637305718114602,2.870963172195072,3,40546,
0x3bdfb50bc0014c7d170134bc769f044e54333a38,4799.999999,0,0,1,47414,
0x1d6bea1cffb58c259470fecc03291f9448ecc559,4799.999978000001,33.18229611468489,25.4367816091954,7,24553,
0xb4773f6dd0937997382ae23c96ec14d7ffa6a2fb,4799.844,100.99531802181377,25.57000498606952,4,23939,
0x38fe2beff56ff1735522077d9008ab19ca7831e7,4799.6,0,0,2,47414,
0x5dc620664c7c1776bea38e46c8cd97f0c7b7ab56,4799.3814,200,100,2,862,
0xa85fa7ef9ffb8e33e1126634b0ba943a5787ac2b,4798.829299999999,7.968027979777542,3.568882382029966,14,39088,
0x6353670dfd84aa2e157f803cf80054e0e59ff192,4798.597492999999,21.45690024800196,4.977324309399886,21,36765,
0x6157ae001bb0d19241c3aa5e7ec121f1ad3f5680,4798.5695989999995,11.792022597357432,7.1169254579171035,2,34276,
0x0bf98a088f07be75968f0ab4a8e3c60f64eff3ea,4797.338665,31.394135379061183,8.195999571018508,7,33318,
0x3484b1e2b5aba20a2e93fab2acfcb7825bc9d070,4797.273139,9.301420080322465,3.760814432436518,10,38736,
0xab0e69b7c34a8970ebdbd4326a83f5fd2d704393,4796.928480999999,51.959370381560625,25.113044802961795,16,26408,
0x422d07057a2ede1dadfa0cb989c6902ea1ff5ced,4796.295585999999,85.41872365533949,28.41721814313137,18,16816,
0x82e96a3030aab8a78712aa335c66e2956d45b0cd,4796.271595,0,0,7,47414,
0x6e267680ba1be8ac4fd397caffe60899c0f30fb9,4794.7460949999995,35.92016621892605,25.18992005434207,6,25905,
0x2ee2868e0998a16a54d1a0a343226c40e5d782e4,4793.343591,23.543752905973754,12.009732988101515,8,30938,
0x64b732250c8a2206ccf0c54f1b1a776082335caf,4793.049343,25.962858972545725,7.1811876393399805,10,34210,
0x7317ed0af11f2551d6ac7ec5abd300ae12de9e2a,4792.999998,60.11182217382687,60.11182217382687,1,2974,
0x9a5be5bb6bc2ddf3ff68aacfd661bea18e28691d,4792.741116,53.91859040931976,51.943156343762,8,4369,
0x5c919685f959555bb9189aabca2db0da392df06a,4792.597,77.23470406951867,25.857895293239594,3,22746,
0x9a86dbb4696968841ce3334c57b40a29dc9ad0e8,4792,80.13988467508935,40.177254139464836,2,7955,
0x182dbf95038a1eddf205303cfc3998301045b0e3,4791.74299,209.7600628550433,41.46061598655941,7,7547,
0x4955b3047be8083818aeec32d8cdb78c4f44ff8f,4791.689999,38.03274798887606,38.03274798887606,1,8609,
0x0b21994fb810d91c2ffa99a59ad2d2ac4f4f4a5e,4791.6481,0,0,2,47414,
0x7ed26e1b5b2e0c51c2541568f2a6ee83a0e041fb,4791.0717,20.597221659789216,6.429846271028038,7,34969,
0x38882ba837e92ef2657629a168e1c65fedf760be,4790.803,65.61730023992297,32.81306106143367,2,11618,
0x7d349ef434d14f7c74b48836d8a633cd592d47c8,4789.997189,9.575751450473636,4.953638594758624,6,36802,
0x74d0ad6af3f5bd19b790d5997a1914d0190cd8de,4789.9,27.177877929373924,27.177877929373924,1,19144,
0xa131a3808768984e8ef506bf8f590f5142e47021,4789.899998,85.46060400457067,53.63985534953579,2,3885,
0xc8a78f1b439610a86031c1689d1b9a67896460fc,4789.486894,0,0,8,47414,
0x8b40d6bf711967053024f2c5fcdc81067c979cb2,4788.519945,166.2998860588196,27.99278792204808,6,17567,
0xb7d4b852bd3641e820a4f6530cbdc02da7cd3560,4788.401076,6.281107785227915,2.6035744630906352,6,41143,
0xdcddf0c728624b76b2955c04cde35cc38f5173a5,4788.1695899999995,6.033170747807924,5.604289977849456,14,35938,
0x28fb7bc418beda9544a7597938b4d5717b45cf9b,4787.915167000001,14.301017301744062,6.699276956197363,15,34679,
0x0e3a057b427cc0fcf585dc1dda683eb43dbfc2c0,4787.6627929999995,94.91635745076397,25.529664120126732,10,24133,
0xbcffa3fd8fac3312d7276448ecb1ab728d092a59,4787.5623399999995,39.710524080330714,7.735963943510866,22,33694,
0xdab4378204878f36b66d83110188d547a45be253,4787.532373,48.32592990652389,30.537504574001435,4,13728,
0x5b316c22c8f89f7b0a41b2a44ff1bf3d70950c11,4787.494118999999,0,0,24,47414,
0xfd43e4101137793d4404fadeb089e64cd90a40fb,4787.402933,59.60177898914415,46.3518299472956,9,6409,
0x0b2e16fd1b52d52424e03941103c0c2264a8fe02,4787.062,12.638782293785583,2.4243601118619225,17,41556,
0x1badb33d6cc2b3bc0ef0d509892500aef3313803,4786.70462,15.254593659912572,15.254593659912572,1,29647,
0x6a29a7e3a52ecb7d1fa3d7591b4449fdf0685de6,4786.541088,7.835790027942899,3.8849539403043662,5,38511,
0xa061e176fe06b6a9c67544c7ef2fb83168d60e1a,4785.052720000001,468.7704766776734,27.069773208565735,24,19383,
0x0486831c6caaae51d11a0fc6aee42ca16a3d2a2f,4785.0453,33.961019326180654,20.869711052988734,25,28288,
0x83d4d28475bbcf7422cc468dfca22777feecbce8,4784.64169,18.865781453348774,7.968684928872592,10,33515,
0x5e680dbea840d5faa970af97e149f88e92af9c9b,4784.371032999999,54.49195870509433,11.787723599162986,22,31039,
0xf1c185915beab6ae9b8fed3ff05646706cc61beb,4783.741289999999,6.250136419224763,2.905624142960556,9,40480,
0x9952d39fcc7a5baf664da51dd1b9c95f23ca9cba,4782.97143,11.069919049367384,7.430821373053488,6,33961,
0x1425049eb82ca68276895bf9be184a253cf1f1a1,4782.700000000001,67.55741624021141,34.183743367684045,2,10657,
0x1fdeb6a937200cb047b04c63eb61cda7ed98095b,4782.450911,53.06357487607462,50.656651450581045,14,5055,
0xab808c7843f0aa810d998ec14b7b81b7d010af18,4782.450494000001,28.200701061042135,10.779427478513835,36,31579,
0x092bb99963152381b50bba8a27e8eb1999ab6645,4781.938318,209.83518462128256,26.23390042426742,8,21504,
0x603eab2a43dc3c9b2399dce0a6310278c06543fe,4781.769539,155.35356930821007,30.922741332565963,14,13268,
0x434106038832d977abcd305014612f56efc04a4c,4781.334626,3.9716793240176904,2.167148920437633,9,42148,
0xa1405c7a8c7f9f770b0032d785232844989889dc,4781.059996,35.39146857074953,33.57201048594494,2,11039,
0x8733bca19d65925196670bfe32b049c1f61ce209,4780.5,114.88876278532254,114.88876278532254,1,206,
0x9c8248f4be88ef29b8748402bf67374d57237c0a,4780.3586,0,0,2,47414,
0xba8dd483ab52bf7fd1877ac323a5c2ae7747009d,4780.1927,32.815156919149196,6.491049076599069,33,34904,
0x345d22bdb21bf703704fbca241cb5154ad904e41,4780.161149999999,91.19433351251466,8.934015451065616,98,32779,
0xfa7bd9f26138b200e3d6217e796914ca5476b8aa,4780.016079999999,3.5358963023668886,0.530228430236553,22,46223,
0xf22183ada5efd34395778e420ecf5b72a62d2575,4779.760063,68.01101541608121,50.44692421786075,15,5225,
0x11f5db6990ec5178a4c66c1f21ae8857578a5526,4779.570436,32.60040379326896,9.095450123339122,18,32654,
0x6f3e3e93f770813110288c348d157041530f13dc,4779.228585,0,0,2,47414,
0xf4ff3697604f85f7228f1a3cb2e8fb0e81da2897,4779.087612,0,0,12,47414,
0xbd0f6c867e2a852807ef8fcdd76d696053da48fd,4779.012718,295.08493459299336,58.7790040009173,95,3101,
0xbbcebb46f76db04a38ded59eac8bd28ff72b3da1,4778.999998,61.37535784414554,61.37535784414554,1,2854,
0xca8ab1e58ca84f4f70f8b51f3f742e160d5f15f7,4778.389844,73.08465715557725,29.372238878711194,13,15338,
0x63547d3e4b0fc1fc45e3bdc7749e214e9b392b6b,4777.615498,3.315361822177343,1.1651716609959788,9,44704,
0x79be35307d95255ea02b84de7bd34b855da7b605,4777.507648999999,0,0,8,47414,
0x58fe689e829db70f6b49dc2cf5357ba94055dc22,4777.169800000001,26.324194121672697,26.324194121672697,5,21250,
0x90cd01b6a7bc38988b24bd84d4e910666195cdd9,4777.11167,28.379425476698316,5.46366203665747,10,36128,
0x733d3dbeafe1b9017082223b41f8d72ac82d1ae7,4776.6309,26.358830654509894,7.320134479955646,14,34077,
0x1239bc2994b951b0d5789f92063e44191926f041,4776.474,97.72449516542778,36.80631443083179,4,9086,
0xdb4facb87dc47a7a3ac5fe39723413f92fc6da32,4776.228999999999,119.90325950643899,30.36336061527274,4,13936,
0xb59b573ffc4aea5a5cf6360d5c258e784363916b,4775.698089,18.825623432862205,4.633006924721578,15,37249,
0x6463e4b81b504a70818e1d9ca883bcdfa1f7e8fd,4775.458387000001,0.7231333361790562,0.3898000028457229,19,46552,
0x9c9ea632ea507e1b18619279169d0165e4c5c707,4775.1862519999995,13.217219955262784,7.447074284659891,8,33944,
0x26ead8311da3042c642fdcc361b5ba90c74fe315,4775,46.97018498836195,46.97018498836195,1,6310,
0x93185e9e223167f3cf6a0b1deb734e8bde4b8e3e,4774.873885999999,47.201303726848,9.741461443060738,13,32204,
0xc2fb6a80402234431d533c94a49a80fe39924804,4774.495999999999,100.73315182511854,25.211133932078745,4,25772,
0x9d599555ff350f97e22c55ace0636e78f67faf85,4774.279994,71.20369013339717,45.703217775037004,2,6517,
0xe19c42bd0c3b25a56c8978a6937166e07cac0b8d,4773.911848999999,26.0351888340152,6.757575757575758,22,34626,
0xd394a1bfb6c035bd723822e29e4b318a2eaf6f56,4773.563202,0,0,16,47414,
0x90236fc2c0f218bc1f1c9b9d4bdc8ee715bfe6a5,4773.457201,99.24500561699355,27.27029819052875,11,18942,
0x6072a64f8e1c206c5ede6de0a13eef67b9875703,4773.319467,58.044660265182166,38.859038897122176,11,8354,
0x21050974f4e97624dd4b8c6eac023ee4cb4b463b,4772.48852,25.030112841296578,4.452945709551858,8,37537,
0x29a1ccae81f6b9fc0822f3027b2e34fabc645645,4772.320180000001,71.21529016394095,8.99031803050684,95,32747,
0x7f96229bd42dbe4d2f6db06da771ee6ec16da226,4772.180608000001,33.22689175306983,5.496971977671731,78,36082,
0x83cd0acf4158d871951d555cfd551be4174d81f0,4772.169,31.133035056156416,29.136393559407686,4,15685,
0xafcdf663700fb82c93041a148ab5c7aa18b969de,4771.908854,7.403570351115956,1.0309465067074286,12,45048,
0x72d7d09901f00ba306e53b46483dc75ac2d01b97,4771.5600890000005,9.123089613015974,6.228786520658138,26,35190,
0x37a46125cfa561a8b52c4a6ddd093a65bb4ca487,4771.270417000001,95.04239033023173,28.090492099652263,19,17369,
0x12ccbdb0141ead179a3c59d09481ffac4240e696,4770.877804000001,35.72509804888763,4.745354851354236,52,37081,
0xa2cead97faf376ff7b7ff73dbac54ad3e57101f5,4770.74,0,0,1,47414,
0x296b829baa56ffeacdc0ad6d627f33382b84dcd9,4770.58,7.452544229001042,5.197539409310349,3,36459,
0x02cefed891e241a49af30a008bd20ab4c91c2213,4770.385,2.996613718614944,2.3556250838906267,15,41720,
0xcb66e21fe903dfa7754f028b74bfbbaf2b9040b6,4770.207152,56.51683077548224,50.49885265247898,12,5185,
0x39955707348e2da4293c8d4a6d478b5f1e3485c3,4769.56,47.87378020777753,36.292275102680755,2,9367,
0x9c932f04309e08188a885b039afb0c07fcd2aaf9,4769.312039,40.537788160276556,31.718475333520256,2,12561,
0x72aba86b25242d0f641deb0083ddf0e95bff1a3e,4769.23634,32.62114365733611,1.5202505230900636,89,43782,
0x96e9f538fa1c50b257414acce8a39459c6fb8dc6,4768.094491,31.18615866901774,25.702603300417877,16,23366,
0x8d56fe7c3f083f96281ce1aa07d93f713a3f354b,4767.795296,22.72174928031481,10.451174329872657,7,31786,
0xb86eabe2ae6e3b886fc164312ee6ab05650943d0,4766.89947,20.51645640585115,7.880423387489159,5,33581,
0xdb8d8563c6850a112d91da151d20a2370ff0f378,4766.64556,114.16744088104076,28.898130591714562,5,16050,
0x180fb34cc458ef613c9cd5b5faeb6363e35a0c07,4766.62734,13.72225448080577,6.074465189106169,13,35374,
0x7dd2c0bd844ff875f3b54c346e23253e9e3e25e9,4766.607918,11.964933533164212,5.242550726404114,6,36403,
0x204dbfec1d276bdb64fe0694b7e2804185ff2d52,4765.799999999999,67.4883087623308,34.14775840878764,2,10690,
0xabf4331f39dc64dd8b3206728740a27f45f16437,4764.247753,0,0,4,47414,
0xb76429602a05c768a0b49900363aef895c637b1d,4763.75,150.8454003448415,42.49367903058007,4,7261,
0x189e7660f61e166734f75430fdd26fa40ed964c3,4763.039024,28.146626569535314,24.65316031357775,18,27651,
0x1c40d2aca02af38d7faffd3397366346fa04445c,4762.9071,33.8977472307124,7.54896456999433,25,33850,
0x6790521d43049871a294883b7bc50869282a482b,4762.783374000001,54.01193540764218,40.79972036628432,5,7737,
0x22736f13c7378517969e92c3ae5517e17be97e01,4762.561089999999,75.55272126152403,25.900488742070927,14,22601,
0x7ac67a1555c361a47eafac1a138cc82c20ab92ca,4761.845122,74.23134836955951,43.567201283545636,10,6982,
0xf51b282cd64b25efa5885bccb0beeda06527d427,4761.617693,32.9231293038393,26.567179248663457,8,20583,
0x123763d93c954fab567b14507d07e931d902f312,4761.52438,132.36729985765726,4.024538938363389,204,38256,
0x2ead0b3a2e95243980e2d5391e06f65485b44cb5,4761.225898,11.761057801205531,1.6278031334061045,8,43496,
0x07d953fcebfda7ae3e350266e9b6bba1f8064c53,4760.83,62.28026917244971,27.483459093276245,17,18534,
0x2b71211982ec1a0f51615b7e4a55cbc49c26f1d9,4760.7300000000005,71.10369392571621,25.302568765628553,26,25263,
0x4e2718ffdade07987dcf0ceb1445c45e93ef7ae6,4760.277274,27.50917246987342,7.886204905857966,27,33574,
0x7509b3c5b1bfa80eea87d19d33f9dc8bd9b2e8b4,4760.200022000001,88.09442915455796,50.51750003161458,22,5167,
0x862fae24f626fc5494e1ca4785c2e2396d0d0575,4759.7617,19.777648949429572,8.097505143255315,4,33400,
0x4e1eaa5b58b6eac1f3a1ada6bbbeca090cdec5e3,4759.698733000001,60.13910649853384,50.05989329981889,26,5707,
0xb078f0ea87d4f74aec9f3101286ee0c774370623,4759.573179000001,88.48094291361487,28.304043657383055,11,17003,
0x67acfee6990dbd5942b6ccf85aa9407d4dcffb20,4756.959219,73.65797276456838,25.005267871940884,29,27512,
0x0b0e04dd8b08c97339de0d9fa84b010e7056282a,4756.646000000001,39.963392652749654,25.07935938691369,16,26684,
0xe0404c1ca65df368bbdc5eff8b9abd9402c9fc53,4756.088492,2.9788507044485963,2.9788507044485963,4,40315,
0x909a02e9d320088cab93019406b6f76b416493ea,4755.669798,54.337793983112796,27.101034514157295,12,19327,
0xeb75fcebee13ca53a9ad8a30488d3310538027a3,4755.144482000001,143.72553111248834,33.8572200267569,23,10882,
0xb5b0d516dd94c7bec3f7aa0e16a208bbb858f879,4755.075595,121.89587978357301,36.50435390813715,7,9241,
0x61394769d66d863261f2b99b597db07c7e82c64d,4754.9251620000005,152.5645649091221,25.502856721395318,14,24238,
0x255fe83b446e6d83247fa33a139b841c3889290f,4754.474499,6.53582902195899,5.911637395165704,5,35561,
0xba6bc52278f9213162e9382aaed5b825e68bb341,4754.206500000001,68.49896380101852,25.382609490807408,18,24799,
0x546ccbc06b013802f6ce05c19d9a4d27af614d99,4754.0247979999995,16.92917694058313,4.67776599113288,5,37183,
0x74077d7fe913c09561cbeafb94107720b8ecd034,4753.64192,8.32940977098757,3.177469380228504,8,39894,
0x56a272c31b26809c58223c86148e0ca96b129d4b,4753.4346989999995,0,0,3,47414,
0x47abdfd387839092e3a58d68905bea3d78b1ed23,4753.320295,55.895673810955394,44.20474339649695,5,6818,
0x5f57df7397a19c3594c9ecc9e11f4b6b1aa561e5,4752.513443,20.64541989823811,4.622397180390087,15,37262,
0x502786051c17789bc1f1027f0a6ac3a5a7c00729,4752.116993,6.69258980317358,2.5112164820225056,9,41357,
0x6f6d926d9ae8ea82433dce3741b951a40021609f,4751.4214489999995,36.469833697560425,25.501044218910305,5,24245,
0xbfd2dc9edbe309a96eecb1b79163fa8514adb8a4,4751.089601,22.71563811988048,3.8709904131583652,13,38532,
0x12e6025735c14bf10532bddf210a871df1e12207,4750.947358,31.837619396291334,30.500938923307952,4,13775,
0xcb049be813b128879606232e2773f915c65bfaf0,4750.019796,0,0,5,47414,
0x5955b2077f42ab2a43c70034b7f46c03762a06fc,4749.773264,25.30545625899936,9.67596898318888,7,32257,
0xfcd937a647e659890b3287767268dfe12b436c92,4749.364,20.38826326877512,3.7226870944354875,19,38797,
0x61b9fedc9e2d8891c2e2219125a766f7181320a3,4749.279813000001,89.33929513360579,5.980238681820581,120,35471,
0x61d7076a1d4d8c5210789e440ea8827adddc01f0,4749.24606,29.19736204501119,25.599984738264947,9,23820,
0xa1b9c41f9221959ee9092ad4bffdda06b0155f57,4749.22424,116.41203644579292,26.250508030422036,18,21447,
0x0c69d91489f2eaeb9032328bec33a86378142b8d,4749.059235,129.01905659614522,50.32664621732011,58,5349,
0x1d19b5398f6431137cb6300e1fc1add4f6029e1b,4748.479993,0,0,7,47414,
0x695944d2dfe3a8fd2487f63b95d4d16974241659,4748.149600000001,76.46912820161839,34.60769476153512,3,10343,
0xf9712c6d06a0e6527ae7f85c9d540158e1a40a57,4748.0254,57.22517702735291,8.914143426473723,29,32802,
0xe7b27b191475deafa039d13513129e194c1d639e,4747.586435,7.54948355969876,4.413507093409357,13,37615,
0xf018018af2fed95364f10a5a19f34849e10ffd33,4747.148,77.90698029329515,26.0705759106733,3,21996,
0x5e9310360cc92f8b00c381e9fa64df77f419c5c4,4747.132197,34.85580106403953,27.599179098020308,4,18314,
0x8ad22ae376dd5b14ac6d99dc48e4d2c700b2e9ba,4746.799494999999,69.64242425678869,25.919371897366187,27,22532,
0x5c82d67269298b14a53affc1111b0b758a85ddef,4746.796,82.49801915834252,28.45348761069059,3,16757,
0x3118016bab56f5b9f953b9cdd05c16be260605f0,4746.448548,16.630608033906274,6.337892634645388,7,35069,
0x3b36784bc47346768623f8a724acb8cf29c59fac,4745.983655000001,3.9496252722460348,0.6912102686871284,24,45856,
0x22ce0b66725db991a4fcb9f0b2eea5d6fadb7f27,4744.80977,41.0737618558862,29.03559506397825,13,15837,
0x01d537577f8e48f60787d62c58aa2a7a55d91300,4744.6611379999995,57.42349938871299,18.32366259305634,30,28828,
0x9af4a32be5da25603bcfb82d88f40ef2013c0597,4744.660593,20.495606510378096,6.663909212363631,15,34715,
0x6312737af8c3f5a5a2b6ba23c5d65236c049f94e,4744.3869159999995,42.291486670266984,25.666666666666668,36,23535,
0x8095a52db88bc1429fece705f2be85ba7a0ed7ab,4744.37867,6.377894203241683,3.620795812697491,9,38981,
0xa28264724eee4708bf0d9b139c01da3fa904575c,4743.918557999999,7.799278994199028,3.4566770203378385,10,39319,
0x22b66decb49a6e25544b9c104f324d52b7c1295d,4743.857999999999,127.1970277162359,38.53968011000657,4,8465,
